model,prompt_id,score
metamath,gsm8k-123,1
metamath,gsm8k-124,1
metamath,gsm8k-125,0
metamath,gsm8k-126,1
metamath,gsm8k-127,1
metamath,gsm8k-128,1
metamath,gsm8k-129,1
metamath,gsm8k-130,1
metamath,gsm8k-131,1
metamath,gsm8k-132,1
metamath,gsm8k-133,1
metamath,gsm8k-134,1
metamath,gsm8k-135,1
metamath,gsm8k-136,1
metamath,gsm8k-137,0
metamath,gsm8k-138,1
metamath,gsm8k-139,1
metamath,gsm8k-140,1
metamath,gsm8k-141,1
metamath,gsm8k-142,1
metamath,gsm8k-143,0
metamath,gsm8k-144,0
metamath,gsm8k-145,1
metamath,gsm8k-146,0
metamath,gsm8k-147,0
metamath,gsm8k-148,1
metamath,gsm8k-149,1
metamath,gsm8k-150,0
metamath,gsm8k-151,1
metamath,gsm8k-152,1
metamath,gsm8k-153,0
metamath,gsm8k-154,1
metamath,gsm8k-155,0
metamath,gsm8k-156,1
metamath,gsm8k-157,0
metamath,gsm8k-158,1
metamath,gsm8k-159,1
metamath,gsm8k-160,1
metamath,gsm8k-161,1
metamath,gsm8k-162,1
metamath,gsm8k-163,0
metamath,gsm8k-164,1
metamath,gsm8k-165,1
metamath,gsm8k-166,1
metamath,gsm8k-167,1
metamath,gsm8k-168,1
metamath,gsm8k-169,1
metamath,gsm8k-170,1
metamath,gsm8k-171,1
metamath,gsm8k-172,1
metamath,gsm8k-173,0
metamath,gsm8k-174,1
metamath,gsm8k-175,0
metamath,gsm8k-176,1
metamath,gsm8k-177,0
metamath,gsm8k-178,1
metamath,gsm8k-179,1
metamath,gsm8k-180,1
metamath,gsm8k-181,0
metamath,gsm8k-182,0
metamath,gsm8k-183,1
metamath,gsm8k-184,1
metamath,gsm8k-185,1
metamath,gsm8k-186,0
metamath,gsm8k-187,1
metamath,gsm8k-188,0
metamath,gsm8k-189,1
metamath,gsm8k-190,1
metamath,gsm8k-191,1
metamath,gsm8k-192,0
metamath,gsm8k-193,0
metamath,gsm8k-194,1
metamath,gsm8k-195,1
metamath,gsm8k-196,1
metamath,gsm8k-197,1
metamath,gsm8k-198,0
metamath,gsm8k-199,0
metamath,gsm8k-200,1
metamath,gsm8k-201,1
metamath,gsm8k-202,1
metamath,gsm8k-203,1
metamath,gsm8k-204,1
metamath,gsm8k-205,0
metamath,gsm8k-206,1
metamath,gsm8k-207,1
metamath,gsm8k-208,1
metamath,gsm8k-209,0
metamath,gsm8k-210,0
metamath,gsm8k-211,1
metamath,gsm8k-212,1
metamath,gsm8k-213,1
metamath,gsm8k-214,0
metamath,gsm8k-215,1
metamath,gsm8k-216,1
metamath,gsm8k-217,1
metamath,gsm8k-218,0
metamath,gsm8k-219,1
metamath,gsm8k-220,1
metamath,gsm8k-221,1
metamath,gsm8k-222,1
metamath,gsm8k-223,1
metamath,gsm8k-224,1
metamath,gsm8k-225,1
metamath,gsm8k-226,1
metamath,gsm8k-227,1
metamath,gsm8k-228,1
metamath,gsm8k-229,1
metamath,gsm8k-230,1
metamath,gsm8k-231,1
metamath,gsm8k-232,1
metamath,gsm8k-233,1
metamath,gsm8k-234,1
metamath,gsm8k-235,1
metamath,gsm8k-236,0
metamath,gsm8k-237,1
metamath,gsm8k-238,1
metamath,gsm8k-239,1
metamath,gsm8k-240,1
metamath,gsm8k-241,1
metamath,gsm8k-242,1
metamath,gsm8k-243,1
metamath,gsm8k-244,1
metamath,gsm8k-245,0
metamath,gsm8k-246,1
metamath,gsm8k-247,1
metamath,gsm8k-248,1
metamath,gsm8k-249,0
metamath,gsm8k-250,0
metamath,gsm8k-251,1
metamath,gsm8k-252,0
metamath,gsm8k-253,1
metamath,gsm8k-254,1
metamath,gsm8k-255,0
metamath,gsm8k-256,0
metamath,gsm8k-257,0
metamath,gsm8k-258,1
metamath,gsm8k-259,1
metamath,gsm8k-260,0
metamath,gsm8k-261,1
metamath,gsm8k-262,1
metamath,gsm8k-263,1
metamath,gsm8k-264,1
metamath,gsm8k-265,0
metamath,gsm8k-266,1
metamath,gsm8k-267,0
metamath,gsm8k-268,1
metamath,gsm8k-269,1
metamath,gsm8k-270,1
metamath,gsm8k-271,1
metamath,gsm8k-272,1
metamath,gsm8k-273,1
metamath,gsm8k-274,1
metamath,gsm8k-275,1
metamath,gsm8k-276,1
metamath,gsm8k-277,1
metamath,gsm8k-278,1
metamath,gsm8k-279,1
metamath,gsm8k-280,1
metamath,gsm8k-281,1
metamath,gsm8k-282,1
metamath,gsm8k-283,1
metamath,gsm8k-284,0
metamath,gsm8k-285,1
metamath,gsm8k-286,1
metamath,gsm8k-287,1
metamath,gsm8k-288,1
metamath,gsm8k-289,1
metamath,gsm8k-290,1
metamath,gsm8k-291,1
metamath,gsm8k-292,1
metamath,gsm8k-293,0
metamath,gsm8k-294,1
metamath,gsm8k-295,1
metamath,gsm8k-296,1
metamath,gsm8k-297,1
metamath,gsm8k-298,0
metamath,gsm8k-299,0
metamath,gsm8k-300,1
metamath,gsm8k-301,0
metamath,gsm8k-302,1
metamath,gsm8k-303,0
metamath,gsm8k-304,1
metamath,gsm8k-305,1
metamath,gsm8k-306,1
metamath,gsm8k-307,1
metamath,gsm8k-308,1
metamath,gsm8k-309,1
metamath,gsm8k-310,0
metamath,gsm8k-311,1
metamath,gsm8k-312,1
metamath,gsm8k-313,1
metamath,gsm8k-314,1
metamath,gsm8k-315,1
metamath,gsm8k-316,1
metamath,gsm8k-317,1
metamath,gsm8k-318,1
metamath,gsm8k-319,1
metamath,gsm8k-320,0
metamath,gsm8k-321,1
metamath,gsm8k-322,0
metamath,gsm8k-323,1
metamath,gsm8k-324,0
metamath,gsm8k-325,1
metamath,gsm8k-326,1
metamath,gsm8k-327,1
metamath,gsm8k-328,1
metamath,gsm8k-329,1
metamath,gsm8k-330,1
metamath,gsm8k-331,0
metamath,gsm8k-332,1
metamath,gsm8k-333,1
metamath,gsm8k-334,1
metamath,gsm8k-335,1
metamath,gsm8k-336,1
metamath,gsm8k-337,1
metamath,gsm8k-338,0
metamath,gsm8k-339,1
metamath,gsm8k-340,0
metamath,gsm8k-341,0
metamath,gsm8k-342,1
metamath,gsm8k-343,1
metamath,gsm8k-344,1
metamath,gsm8k-345,1
metamath,gsm8k-346,1
metamath,gsm8k-347,1
metamath,gsm8k-348,1
metamath,gsm8k-349,1
metamath,gsm8k-350,1
metamath,gsm8k-351,1
metamath,gsm8k-352,1
metamath,gsm8k-353,0
metamath,gsm8k-354,1
metamath,gsm8k-355,1
metamath,gsm8k-356,1
metamath,gsm8k-357,0
metamath,gsm8k-358,1
metamath,gsm8k-359,0
metamath,gsm8k-360,1
metamath,gsm8k-361,0
metamath,gsm8k-362,1
metamath,gsm8k-363,1
metamath,gsm8k-364,1
metamath,gsm8k-365,1
metamath,gsm8k-366,1
metamath,gsm8k-367,0
metamath,gsm8k-368,0
metamath,gsm8k-369,1
metamath,gsm8k-370,1
metamath,gsm8k-371,1
metamath,gsm8k-372,1
metamath,gsm8k-373,1
metamath,gsm8k-374,1
metamath,gsm8k-375,1
metamath,gsm8k-376,1
metamath,gsm8k-377,1
metamath,gsm8k-378,1
metamath,gsm8k-379,1
metamath,gsm8k-380,1
metamath,gsm8k-381,1
metamath,gsm8k-382,1
metamath,gsm8k-383,1
metamath,gsm8k-384,1
metamath,gsm8k-385,1
metamath,gsm8k-386,1
metamath,gsm8k-387,1
metamath,gsm8k-388,1
metamath,gsm8k-389,1
metamath,gsm8k-390,1
metamath,gsm8k-391,1
metamath,gsm8k-392,1
metamath,gsm8k-393,1
metamath,gsm8k-394,1
metamath,gsm8k-395,0
metamath,gsm8k-396,1
metamath,gsm8k-397,1
metamath,gsm8k-398,0
metamath,gsm8k-399,1
metamath,gsm8k-400,1
metamath,gsm8k-401,1
metamath,gsm8k-402,1
metamath,gsm8k-403,0
metamath,gsm8k-404,1
metamath,gsm8k-405,1
metamath,gsm8k-406,0
metamath,gsm8k-407,1
metamath,gsm8k-408,1
metamath,gsm8k-409,0
metamath,gsm8k-410,0
metamath,gsm8k-411,1
metamath,gsm8k-412,1
metamath,gsm8k-413,0
metamath,gsm8k-414,1
metamath,gsm8k-415,1
metamath,gsm8k-416,0
metamath,gsm8k-417,1
metamath,gsm8k-418,1
metamath,gsm8k-419,1
metamath,gsm8k-420,1
metamath,gsm8k-421,1
metamath,gsm8k-422,0
metamath,gsm8k-423,0
metamath,gsm8k-424,1
metamath,gsm8k-425,1
metamath,gsm8k-426,1
metamath,gsm8k-427,0
metamath,gsm8k-428,0
metamath,gsm8k-429,1
metamath,gsm8k-430,1
metamath,gsm8k-431,1
metamath,gsm8k-432,1
metamath,gsm8k-433,0
metamath,gsm8k-434,0
metamath,gsm8k-435,1
metamath,gsm8k-436,1
metamath,gsm8k-437,1
metamath,gsm8k-438,1
metamath,gsm8k-439,0
metamath,gsm8k-440,1
metamath,gsm8k-441,1
metamath,gsm8k-442,1
metamath,gsm8k-443,0
metamath,gsm8k-444,1
metamath,gsm8k-445,1
metamath,gsm8k-446,1
metamath,gsm8k-447,1
metamath,gsm8k-448,1
metamath,gsm8k-449,1
metamath,gsm8k-450,1
metamath,gsm8k-451,1
metamath,gsm8k-452,1
metamath,gsm8k-453,0
metamath,gsm8k-454,0
metamath,gsm8k-455,1
metamath,gsm8k-456,1
metamath,gsm8k-457,1
metamath,gsm8k-458,1
metamath,gsm8k-459,1
metamath,gsm8k-460,1
metamath,gsm8k-461,1
metamath,gsm8k-462,1
metamath,gsm8k-463,1
metamath,gsm8k-464,1
metamath,gsm8k-465,1
metamath,gsm8k-466,1
metamath,gsm8k-467,1
metamath,gsm8k-468,1
metamath,gsm8k-469,1
metamath,gsm8k-470,1
metamath,gsm8k-471,1
metamath,gsm8k-472,1
metamath,gsm8k-473,1
metamath,gsm8k-474,1
metamath,gsm8k-475,0
metamath,gsm8k-476,1
metamath,gsm8k-477,1
metamath,gsm8k-478,1
metamath,gsm8k-479,1
metamath,gsm8k-480,1
metamath,gsm8k-481,1
metamath,gsm8k-482,1
metamath,gsm8k-483,1
metamath,gsm8k-484,1
metamath,gsm8k-485,1
metamath,gsm8k-486,1
metamath,gsm8k-487,1
metamath,gsm8k-488,1
metamath,gsm8k-489,1
metamath,gsm8k-490,1
metamath,gsm8k-491,1
metamath,gsm8k-492,1
metamath,gsm8k-493,1
metamath,gsm8k-494,0
metamath,gsm8k-495,1
metamath,gsm8k-496,1
metamath,gsm8k-497,1
metamath,gsm8k-498,1
metamath,gsm8k-499,1
metamath,gsm8k-500,1
metamath,gsm8k-501,1
metamath,gsm8k-502,1
metamath,gsm8k-503,1
metamath,gsm8k-504,1
metamath,gsm8k-505,0
metamath,gsm8k-506,0
metamath,gsm8k-507,1
metamath,gsm8k-508,1
metamath,gsm8k-509,1
metamath,gsm8k-510,0
metamath,gsm8k-511,1
metamath,gsm8k-512,1
metamath,gsm8k-513,1
metamath,gsm8k-514,1
metamath,gsm8k-515,1
metamath,gsm8k-516,1
metamath,gsm8k-517,1
metamath,gsm8k-518,1
metamath,gsm8k-519,1
metamath,gsm8k-520,1
metamath,gsm8k-521,1
metamath,gsm8k-522,1
metamath,gsm8k-523,1
metamath,gsm8k-524,1
metamath,gsm8k-525,0
metamath,gsm8k-526,0
metamath,gsm8k-527,1
metamath,gsm8k-528,1
metamath,gsm8k-529,1
metamath,gsm8k-530,0
metamath,gsm8k-531,0
metamath,gsm8k-532,0
metamath,gsm8k-533,1
metamath,gsm8k-534,1
metamath,gsm8k-535,1
metamath,gsm8k-536,1
metamath,gsm8k-537,1
metamath,gsm8k-538,1
metamath,gsm8k-539,0
metamath,gsm8k-540,1
metamath,gsm8k-541,0
metamath,gsm8k-542,1
metamath,gsm8k-543,1
metamath,gsm8k-544,1
metamath,gsm8k-545,1
metamath,gsm8k-546,0
metamath,gsm8k-547,1
metamath,gsm8k-548,1
metamath,gsm8k-549,1
metamath,gsm8k-550,1
metamath,gsm8k-551,1
metamath,gsm8k-552,1
metamath,gsm8k-553,1
metamath,gsm8k-554,0
metamath,gsm8k-555,1
metamath,gsm8k-556,0
metamath,gsm8k-557,1
metamath,gsm8k-558,1
metamath,gsm8k-559,1
metamath,gsm8k-560,1
metamath,gsm8k-561,1
metamath,gsm8k-562,1
metamath,gsm8k-563,1
metamath,gsm8k-564,0
metamath,gsm8k-565,1
metamath,gsm8k-566,0
metamath,gsm8k-567,1
metamath,gsm8k-568,1
metamath,gsm8k-569,1
metamath,gsm8k-570,0
metamath,gsm8k-571,1
metamath,gsm8k-572,1
metamath,gsm8k-573,1
metamath,gsm8k-574,0
metamath,gsm8k-575,1
metamath,gsm8k-576,0
metamath,gsm8k-577,0
metamath,gsm8k-578,1
metamath,gsm8k-579,1
metamath,gsm8k-580,0
metamath,gsm8k-581,1
metamath,gsm8k-582,1
metamath,gsm8k-583,1
metamath,gsm8k-584,0
metamath,gsm8k-585,1
metamath,gsm8k-586,1
metamath,gsm8k-587,0
metamath,gsm8k-588,1
metamath,gsm8k-589,0
metamath,gsm8k-590,0
metamath,gsm8k-591,1
metamath,gsm8k-592,1
metamath,gsm8k-593,0
metamath,gsm8k-594,1
metamath,gsm8k-595,0
metamath,gsm8k-596,1
metamath,gsm8k-597,1
metamath,gsm8k-598,1
metamath,gsm8k-599,1
metamath,gsm8k-600,1
metamath,gsm8k-601,0
metamath,gsm8k-602,1
metamath,gsm8k-603,0
metamath,gsm8k-604,1
metamath,gsm8k-605,1
metamath,gsm8k-606,0
metamath,gsm8k-607,1
metamath,gsm8k-608,1
metamath,gsm8k-609,1
metamath,gsm8k-610,0
metamath,gsm8k-611,0
metamath,gsm8k-612,1
metamath,gsm8k-613,1
metamath,gsm8k-614,1
metamath,gsm8k-615,1
metamath,gsm8k-616,1
metamath,gsm8k-617,1
metamath,gsm8k-618,1
metamath,gsm8k-619,1
metamath,gsm8k-620,1
metamath,gsm8k-621,0
metamath,gsm8k-622,1
metamath,gsm8k-623,1
metamath,gsm8k-624,1
metamath,gsm8k-625,1
metamath,gsm8k-626,1
metamath,gsm8k-627,1
metamath,gsm8k-628,1
metamath,gsm8k-629,1
metamath,gsm8k-630,1
metamath,gsm8k-631,1
metamath,gsm8k-632,1
metamath,gsm8k-633,1
metamath,gsm8k-634,1
metamath,gsm8k-635,1
metamath,gsm8k-636,1
metamath,gsm8k-637,1
metamath,gsm8k-638,1
metamath,gsm8k-639,1
metamath,gsm8k-640,1
metamath,gsm8k-641,0
metamath,gsm8k-642,1
metamath,gsm8k-643,1
metamath,gsm8k-644,1
metamath,gsm8k-645,1
metamath,gsm8k-646,1
metamath,gsm8k-647,1
metamath,gsm8k-648,1
metamath,gsm8k-649,0
metamath,gsm8k-650,0
metamath,gsm8k-651,0
metamath,gsm8k-652,0
metamath,gsm8k-653,1
metamath,gsm8k-654,1
metamath,gsm8k-655,1
metamath,gsm8k-656,1
metamath,gsm8k-657,1
metamath,gsm8k-658,1
metamath,gsm8k-659,1
metamath,gsm8k-660,0
metamath,gsm8k-661,1
metamath,gsm8k-662,1
metamath,gsm8k-663,1
metamath,gsm8k-664,1
metamath,gsm8k-665,1
metamath,gsm8k-666,1
metamath,gsm8k-667,1
metamath,gsm8k-668,1
metamath,gsm8k-669,1
metamath,gsm8k-670,1
metamath,gsm8k-671,1
metamath,gsm8k-672,0
metamath,gsm8k-673,1
metamath,gsm8k-674,1
metamath,gsm8k-675,0
metamath,gsm8k-676,1
metamath,gsm8k-677,1
metamath,gsm8k-678,1
metamath,gsm8k-679,1
metamath,gsm8k-680,1
metamath,gsm8k-681,1
metamath,gsm8k-682,0
metamath,gsm8k-683,1
metamath,gsm8k-684,1
metamath,gsm8k-685,1
metamath,gsm8k-686,1
metamath,gsm8k-687,1
metamath,gsm8k-688,1
metamath,gsm8k-689,1
metamath,gsm8k-690,1
metamath,gsm8k-691,0
metamath,gsm8k-692,1
metamath,gsm8k-693,1
metamath,gsm8k-694,1
metamath,gsm8k-695,1
metamath,gsm8k-696,1
metamath,gsm8k-697,1
metamath,gsm8k-698,1
metamath,gsm8k-699,1
metamath,gsm8k-700,1
metamath,gsm8k-701,0
metamath,gsm8k-702,1
metamath,gsm8k-703,1
metamath,gsm8k-704,1
metamath,gsm8k-705,1
metamath,gsm8k-706,0
metamath,gsm8k-707,0
metamath,gsm8k-708,1
metamath,gsm8k-709,0
metamath,gsm8k-710,0
metamath,gsm8k-711,1
metamath,gsm8k-712,1
metamath,gsm8k-713,1
metamath,gsm8k-714,1
metamath,gsm8k-715,1
metamath,gsm8k-716,1
metamath,gsm8k-717,1
metamath,gsm8k-718,1
metamath,gsm8k-719,1
metamath,gsm8k-720,1
metamath,gsm8k-721,0
metamath,gsm8k-722,1
metamath,gsm8k-723,1
metamath,gsm8k-724,0
metamath,gsm8k-725,0
metamath,gsm8k-726,1
metamath,gsm8k-727,1
metamath,gsm8k-728,1
metamath,gsm8k-729,1
metamath,gsm8k-730,1
metamath,gsm8k-731,1
metamath,gsm8k-732,0
metamath,gsm8k-733,1
metamath,gsm8k-734,1
metamath,gsm8k-735,1
metamath,gsm8k-736,0
metamath,gsm8k-737,1
metamath,gsm8k-738,1
metamath,gsm8k-739,1
metamath,gsm8k-740,1
metamath,gsm8k-741,1
metamath,gsm8k-742,1
metamath,gsm8k-743,1
metamath,gsm8k-744,1
metamath,gsm8k-745,1
metamath,gsm8k-746,1
metamath,gsm8k-747,1
metamath,gsm8k-748,0
metamath,gsm8k-749,0
metamath,gsm8k-750,1
metamath,gsm8k-751,1
metamath,gsm8k-752,1
metamath,gsm8k-753,1
metamath,gsm8k-754,0
metamath,gsm8k-755,1
metamath,gsm8k-756,1
metamath,gsm8k-757,1
metamath,gsm8k-758,1
metamath,gsm8k-759,1
metamath,gsm8k-760,1
metamath,gsm8k-761,1
metamath,gsm8k-762,1
metamath,gsm8k-763,1
metamath,gsm8k-764,1
metamath,gsm8k-765,1
metamath,gsm8k-766,1
metamath,gsm8k-767,1
metamath,gsm8k-768,1
metamath,gsm8k-769,0
metamath,gsm8k-770,0
metamath,gsm8k-771,1
metamath,gsm8k-772,0
metamath,gsm8k-773,1
metamath,gsm8k-774,1
metamath,gsm8k-775,1
metamath,gsm8k-776,1
metamath,gsm8k-777,1
metamath,gsm8k-778,1
metamath,gsm8k-779,0
metamath,gsm8k-780,0
metamath,gsm8k-781,1
metamath,gsm8k-782,0
metamath,gsm8k-783,0
metamath,gsm8k-784,1
metamath,gsm8k-785,1
metamath,gsm8k-786,1
metamath,gsm8k-787,1
metamath,gsm8k-788,1
metamath,gsm8k-789,0
metamath,gsm8k-790,0
metamath,gsm8k-791,1
metamath,gsm8k-792,1
metamath,gsm8k-793,1
metamath,gsm8k-794,1
metamath,gsm8k-795,1
metamath,gsm8k-796,0
metamath,gsm8k-797,1
metamath,gsm8k-798,1
metamath,gsm8k-799,1
metamath,gsm8k-800,1
metamath,gsm8k-801,1
metamath,gsm8k-802,0
metamath,gsm8k-803,1
metamath,gsm8k-804,1
metamath,gsm8k-805,1
metamath,gsm8k-806,0
metamath,gsm8k-807,0
metamath,gsm8k-808,1
metamath,gsm8k-809,1
metamath,gsm8k-810,1
metamath,gsm8k-811,1
metamath,gsm8k-812,0
metamath,gsm8k-813,0
metamath,gsm8k-814,0
metamath,gsm8k-815,0
metamath,gsm8k-816,1
metamath,gsm8k-817,1
metamath,gsm8k-818,1
metamath,gsm8k-819,1
metamath,gsm8k-820,1
metamath,gsm8k-821,1
metamath,gsm8k-822,1
metamath,gsm8k-823,0
metamath,gsm8k-824,1
metamath,gsm8k-825,1
metamath,gsm8k-826,1
metamath,gsm8k-827,0
metamath,gsm8k-828,1
metamath,gsm8k-829,0
metamath,gsm8k-830,1
metamath,gsm8k-831,0
metamath,gsm8k-832,1
metamath,gsm8k-833,1
metamath,gsm8k-834,1
metamath,gsm8k-835,0
metamath,gsm8k-836,1
metamath,gsm8k-837,0
metamath,gsm8k-838,1
metamath,gsm8k-839,1
metamath,gsm8k-840,1
metamath,gsm8k-841,1
metamath,gsm8k-842,1
metamath,gsm8k-843,1
metamath,gsm8k-844,1
metamath,gsm8k-845,0
metamath,gsm8k-846,1
metamath,gsm8k-847,1
metamath,gsm8k-848,1
metamath,gsm8k-849,1
metamath,gsm8k-850,1
metamath,gsm8k-851,0
metamath,gsm8k-852,1
metamath,gsm8k-853,1
metamath,gsm8k-854,0
metamath,gsm8k-855,0
metamath,gsm8k-856,1
metamath,gsm8k-857,1
metamath,gsm8k-858,0
metamath,gsm8k-859,1
metamath,gsm8k-860,1
metamath,gsm8k-861,1
metamath,gsm8k-862,1
metamath,gsm8k-863,1
metamath,gsm8k-864,1
metamath,gsm8k-865,1
metamath,gsm8k-866,1
metamath,gsm8k-867,1
metamath,gsm8k-868,1
metamath,gsm8k-869,1
metamath,gsm8k-870,1
metamath,gsm8k-871,0
metamath,gsm8k-872,1
metamath,gsm8k-873,1
metamath,gsm8k-874,1
metamath,gsm8k-875,1
metamath,gsm8k-876,1
metamath,gsm8k-877,0
metamath,gsm8k-878,0
metamath,gsm8k-879,1
metamath,gsm8k-880,1
metamath,gsm8k-881,1
metamath,gsm8k-882,1
metamath,gsm8k-883,0
metamath,gsm8k-884,1
metamath,gsm8k-885,1
metamath,gsm8k-886,1
metamath,gsm8k-887,1
metamath,gsm8k-888,1
metamath,gsm8k-889,1
metamath,gsm8k-890,1
metamath,gsm8k-891,1
metamath,gsm8k-892,1
metamath,gsm8k-893,1
metamath,gsm8k-894,0
metamath,gsm8k-895,1
metamath,gsm8k-896,1
metamath,gsm8k-897,0
metamath,gsm8k-898,1
metamath,gsm8k-899,1
metamath,gsm8k-900,1
metamath,gsm8k-901,0
metamath,gsm8k-902,1
metamath,gsm8k-903,1
metamath,gsm8k-904,1
metamath,gsm8k-905,1
metamath,gsm8k-906,1
metamath,gsm8k-907,1
metamath,gsm8k-908,1
metamath,gsm8k-909,0
metamath,gsm8k-910,1
metamath,gsm8k-911,1
metamath,gsm8k-912,1
metamath,gsm8k-913,0
metamath,gsm8k-914,1
metamath,gsm8k-915,1
metamath,gsm8k-916,1
metamath,gsm8k-917,1
metamath,gsm8k-918,1
metamath,gsm8k-919,1
metamath,gsm8k-920,1
metamath,gsm8k-921,0
metamath,gsm8k-922,1
metamath,gsm8k-923,0
metamath,gsm8k-924,1
metamath,gsm8k-925,1
metamath,gsm8k-926,0
metamath,gsm8k-927,1
metamath,gsm8k-928,1
metamath,gsm8k-929,1
metamath,gsm8k-930,1
metamath,gsm8k-931,0
metamath,gsm8k-932,0
metamath,gsm8k-933,1
metamath,gsm8k-934,1
metamath,gsm8k-935,0
metamath,gsm8k-936,1
metamath,gsm8k-937,1
metamath,gsm8k-938,1
metamath,gsm8k-939,1
metamath,gsm8k-940,1
metamath,gsm8k-941,1
metamath,gsm8k-942,0
metamath,gsm8k-943,1
metamath,gsm8k-944,1
metamath,gsm8k-945,1
metamath,gsm8k-946,1
metamath,gsm8k-947,1
metamath,gsm8k-948,1
metamath,gsm8k-949,1
metamath,gsm8k-950,1
metamath,gsm8k-951,0
metamath,gsm8k-952,0
metamath,gsm8k-953,0
metamath,gsm8k-954,1
metamath,gsm8k-955,1
metamath,gsm8k-956,1
metamath,gsm8k-957,1
metamath,gsm8k-958,1
metamath,gsm8k-959,1
metamath,gsm8k-960,1
metamath,gsm8k-961,1
metamath,gsm8k-962,0
metamath,gsm8k-963,1
metamath,gsm8k-964,1
metamath,gsm8k-965,1
metamath,gsm8k-966,1
metamath,gsm8k-967,0
metamath,gsm8k-968,1
metamath,gsm8k-969,1
metamath,gsm8k-970,1
metamath,gsm8k-971,1
metamath,gsm8k-972,0
metamath,gsm8k-973,1
metamath,gsm8k-974,1
metamath,gsm8k-975,1
metamath,gsm8k-976,0
metamath,gsm8k-977,1
metamath,gsm8k-978,1
metamath,gsm8k-979,0
metamath,gsm8k-980,1
metamath,gsm8k-981,1
metamath,gsm8k-982,1
metamath,gsm8k-983,0
metamath,gsm8k-984,1
metamath,gsm8k-985,1
metamath,gsm8k-986,1
metamath,gsm8k-987,1
metamath,gsm8k-988,1
metamath,gsm8k-989,1
metamath,gsm8k-990,1
metamath,gsm8k-991,1
metamath,gsm8k-992,1
metamath,gsm8k-993,1
metamath,gsm8k-994,0
metamath,gsm8k-995,1
metamath,gsm8k-996,1
metamath,gsm8k-997,1
metamath,gsm8k-998,1
metamath,gsm8k-999,0
metamath,gsm8k-1000,1
metamath,gsm8k-1001,0
metamath,gsm8k-1002,1
metamath,gsm8k-1003,0
metamath,gsm8k-1004,1
metamath,gsm8k-1005,1
metamath,gsm8k-1006,0
metamath,gsm8k-1007,1
metamath,gsm8k-1008,1
metamath,gsm8k-1009,1
metamath,gsm8k-1010,1
metamath,gsm8k-1011,0
metamath,gsm8k-1012,1
metamath,gsm8k-1013,1
metamath,gsm8k-1014,1
metamath,gsm8k-1015,1
metamath,gsm8k-1016,0
metamath,gsm8k-1017,0
metamath,gsm8k-1018,1
metamath,gsm8k-1019,1
metamath,gsm8k-1020,1
metamath,gsm8k-1021,1
metamath,gsm8k-1022,1
metamath,gsm8k-1023,1
metamath,gsm8k-1024,1
metamath,gsm8k-1025,1
metamath,gsm8k-1026,0
metamath,gsm8k-1027,1
metamath,gsm8k-1028,1
metamath,gsm8k-1029,1
metamath,gsm8k-1030,0
metamath,gsm8k-1031,1
metamath,gsm8k-1032,1
metamath,gsm8k-1033,1
metamath,gsm8k-1034,1
metamath,gsm8k-1035,0
metamath,gsm8k-1036,1
metamath,gsm8k-1037,1
metamath,gsm8k-1038,0
metamath,gsm8k-1039,1
metamath,gsm8k-1040,1
metamath,gsm8k-1041,1
metamath,gsm8k-1042,0
metamath,gsm8k-1043,1
metamath,gsm8k-1044,1
metamath,gsm8k-1045,1
metamath,gsm8k-1046,0
metamath,gsm8k-1047,1
metamath,gsm8k-1048,1
metamath,gsm8k-1049,0
metamath,gsm8k-1050,0
metamath,gsm8k-1051,1
metamath,gsm8k-1052,0
metamath,gsm8k-1053,1
metamath,gsm8k-1054,1
metamath,gsm8k-1055,1
metamath,gsm8k-1056,1
metamath,gsm8k-1057,1
metamath,gsm8k-1058,1
metamath,gsm8k-1059,1
metamath,gsm8k-1060,1
metamath,gsm8k-1061,1
metamath,gsm8k-1062,1
metamath,gsm8k-1063,1
metamath,gsm8k-1064,1
metamath,gsm8k-1065,1
metamath,gsm8k-1066,1
metamath,gsm8k-1067,1
metamath,gsm8k-1068,1
metamath,gsm8k-1069,0
metamath,gsm8k-1070,0
metamath,gsm8k-1071,0
metamath,gsm8k-1072,1
metamath,gsm8k-1073,0
metamath,gsm8k-1074,1
metamath,gsm8k-1075,0
metamath,gsm8k-1076,1
metamath,gsm8k-1077,0
metamath,gsm8k-1078,1
metamath,gsm8k-1079,1
metamath,gsm8k-1080,1
metamath,gsm8k-1081,1
metamath,gsm8k-1082,0
metamath,gsm8k-1083,1
metamath,gsm8k-1084,0
metamath,gsm8k-1085,1
metamath,gsm8k-1086,0
metamath,gsm8k-1087,1
metamath,gsm8k-1088,0
metamath,gsm8k-1089,0
metamath,gsm8k-1090,1
metamath,gsm8k-1091,1
metamath,gsm8k-1092,0
metamath,gsm8k-1093,1
metamath,gsm8k-1094,0
metamath,gsm8k-1095,1
metamath,gsm8k-1096,1
metamath,gsm8k-1097,1
metamath,gsm8k-1098,1
metamath,gsm8k-1099,1
metamath,gsm8k-1100,1
metamath,gsm8k-1101,1
metamath,gsm8k-1102,0
metamath,gsm8k-1103,1
metamath,gsm8k-1104,1
metamath,gsm8k-1105,0
metamath,gsm8k-1106,1
metamath,gsm8k-1107,1
metamath,gsm8k-1108,1
metamath,gsm8k-1109,1
metamath,gsm8k-1110,1
metamath,gsm8k-1111,1
metamath,gsm8k-1112,1
metamath,gsm8k-1113,1
